pitch_type,zone,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,game_pk,fielder_2,at_bat_number,pitch_number,if_fielding_alignment,of_fielding_alignment,home_score_diff,bat_score_diff,bat_win_exp,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
FF,1,L,1,2,,,,2,1,Top,777060,680779,3,4,Standard,Standard,0,0,0.463,25,1,0,10
FF,5,L,1,1,,,,2,1,Top,777060,680779,3,3,Infield shade,Standard,0,0,0.463,25,1,0,10
FF,12,L,1,0,,,,2,1,Top,777060,680779,3,2,Infield shade,Standard,0,0,0.463,25,1,0,10
CH,11,L,0,0,,,,2,1,Top,777060,680779,3,1,Infield shade,Standard,0,0,0.463,25,1,0,10
ST,9,R,0,1,,,,1,1,Top,777060,680779,2,2,Standard,Standard,0,0,0.478,29,1,0,10
SI,8,R,0,0,,,,1,1,Top,777060,680779,2,1,Standard,Standard,0,0,0.478,29,1,0,10
CH,8,L,1,2,,,,0,1,Top,777060,680779,1,4,Standard,Standard,0,0,0.5,24,1,0,10
CH,13,L,0,2,,,,0,1,Top,777060,680779,1,3,Standard,Standard,0,0,0.5,24,1,0,10
CH,7,L,0,1,,,,0,1,Top,777060,680779,1,2,Standard,Standard,0,0,0.5,24,1,0,10
FF,8,L,0,0,,,,0,1,Top,777060,680779,1,1,Standard,Standard,0,0,0.5,24,1,0,10
CH,13,L,1,2,,665019,621439,2,5,Bot,777148,680779,42,5,Infield shade,Standard,1,1,0.708,28,3,2,5
FF,2,L,1,2,,665019,621439,2,5,Bot,777148,680779,42,4,Infield shade,Standard,1,1,0.708,28,3,2,5
FF,11,L,0,2,,665019,621439,2,5,Bot,777148,680779,42,3,Infield shade,Standard,1,1,0.708,28,3,2,5
CH,7,L,0,1,,665019,621439,2,5,Bot,777148,680779,42,2,Infield shade,Standard,1,1,0.708,28,3,2,5
FF,7,L,0,0,,665019,621439,2,5,Bot,777148,680779,42,1,Standard,Standard,1,1,0.708,28,3,2,5
FF,6,R,0,1,,,665019,2,5,Bot,777148,680779,41,2,Standard,Standard,1,1,0.689,32,3,2,5
FS,7,R,0,0,,,665019,2,5,Bot,777148,680779,41,1,Standard,Standard,1,1,0.689,32,3,2,5
FF,13,R,1,1,,,665019,1,5,Bot,777148,680779,40,3,Standard,Standard,1,1,0.715,35,2,1,5
ST,1,R,1,0,,,665019,1,5,Bot,777148,680779,40,2,Standard,Standard,1,1,0.715,35,2,1,5
SL,12,R,0,0,,,665019,1,5,Bot,777148,680779,40,1,Standard,Standard,1,1,0.715,35,2,1,5
FS,7,L,0,1,,,,1,5,Bot,777148,680779,39,2,Infield shade,Standard,1,1,0.692,29,2,1,5
FF,9,L,0,0,,,,1,5,Bot,777148,680779,39,1,Infield shade,Standard,1,1,0.692,29,2,1,5
FS,11,R,2,2,,,,0,5,Bot,777148,680779,38,6,Standard,Standard,1,1,0.713,26,2,1,5
FF,8,R,2,2,,,,0,5,Bot,777148,680779,38,5,Standard,Standard,1,1,0.713,26,2,1,5
FF,12,R,1,2,,,,0,5,Bot,777148,680779,38,4,Standard,Standard,1,1,0.713,26,2,1,5
FS,13,R,0,2,,,,0,5,Bot,777148,680779,38,3,Standard,Standard,1,1,0.713,26,2,1,5
FS,4,R,0,1,,,,0,5,Bot,777148,680779,38,2,Standard,Standard,1,1,0.713,26,2,1,5
ST,11,R,0,0,,,,0,5,Bot,777148,680779,38,1,Standard,Standard,1,1,0.713,26,2,1,5
FF,2,L,0,2,,,686797,2,4,Bot,777148,680779,34,3,Infield shade,Standard,1,1,0.666,28,2,1,5
FF,4,L,0,1,,,686797,2,4,Bot,777148,680779,34,2,Infield shade,Standard,1,1,0.666,28,2,1,5
FF,1,L,0,0,,,686797,2,4,Bot,777148,680779,34,1,Infield shade,Standard,1,1,0.666,28,2,1,5
CH,7,L,2,2,,,,2,4,Bot,777148,680779,33,5,Infield shade,Standard,1,1,0.655,24,2,1,5
FF,7,L,2,1,,,,2,4,Bot,777148,680779,33,4,Infield shade,Standard,1,1,0.655,24,2,1,5
CH,13,L,1,1,,,,2,4,Bot,777148,680779,33,3,Infield shade,Standard,1,1,0.655,24,2,1,5
CU,14,L,1,0,,,,2,4,Bot,777148,680779,33,2,Infield shade,Standard,1,1,0.655,24,2,1,5
FS,14,L,0,0,,,,2,4,Bot,777148,680779,33,1,Infield shade,Standard,1,1,0.655,24,2,1,5
SI,14,R,3,2,,,,1,4,Bot,777148,680779,32,6,Standard,Standard,1,1,0.67,31,2,1,5
ST,14,R,2,2,,,,1,4,Bot,777148,680779,32,5,Standard,Standard,1,1,0.67,31,2,1,5
FF,1,R,2,1,,,,1,4,Bot,777148,680779,32,4,Standard,Standard,1,1,0.67,31,2,1,5
FS,13,R,1,1,,,,1,4,Bot,777148,680779,32,3,Standard,Standard,1,1,0.67,31,2,1,5
ST,14,R,0,1,,,,1,4,Bot,777148,680779,32,2,Standard,Standard,1,1,0.67,31,2,1,5
ST,8,R,0,0,,,,1,4,Bot,777148,680779,32,1,Standard,Standard,1,1,0.67,31,2,1,5
CU,8,L,3,2,,621439,,1,4,Bot,777148,680779,31,6,Infield shade,Standard,-1,-1,0.447,28,2,1,5
FS,11,L,2,2,,621439,,1,4,Bot,777148,680779,31,5,Standard,Standard,-1,-1,0.447,28,2,1,5
FF,11,L,1,2,,621439,,1,4,Bot,777148,680779,31,4,Infield shade,Standard,-1,-1,0.447,28,2,1,5
SL,6,L,1,1,,621439,,1,4,Bot,777148,680779,31,3,Infield shade,Standard,-1,-1,0.447,28,2,1,5
FF,4,L,1,0,,621439,,1,4,Bot,777148,680779,31,2,Infield shade,Standard,-1,-1,0.447,28,2,1,5
CH,14,L,0,0,,621439,,1,4,Bot,777148,680779,31,1,Infield shade,Standard,-1,-1,0.447,28,2,1,5
FF,6,L,0,1,,,621439,0,4,Bot,777148,680779,30,2,Standard,Standard,-1,-1,0.47,28,2,1,5
FF,3,L,0,0,,,621439,0,4,Bot,777148,680779,30,1,Standard,Standard,-1,-1,0.47,28,2,1,5
FF,8,R,2,2,,,,0,4,Bot,777148,680779,29,5,Standard,Standard,-1,-1,0.421,32,2,1,5
FF,3,R,2,1,,,,0,4,Bot,777148,680779,29,4,Standard,Standard,-1,-1,0.421,32,2,1,5
FF,11,R,2,0,,,,0,4,Bot,777148,680779,29,3,Standard,Standard,-1,-1,0.421,32,2,1,5
FF,12,R,1,0,,,,0,4,Bot,777148,680779,29,2,Standard,Standard,-1,-1,0.421,32,2,1,5
ST,14,R,0,0,,,,0,4,Bot,777148,680779,29,1,Standard,Standard,-1,-1,0.421,32,2,1,5
FF,4,R,3,2,,,,2,3,Bot,777148,680779,23,7,Standard,Standard,0,0,0.512,35,1,0,5
FF,13,R,2,2,,,,2,3,Bot,777148,680779,23,6,Standard,Standard,0,0,0.512,35,1,0,5
FS,13,R,1,2,,,,2,3,Bot,777148,680779,23,5,Standard,Standard,0,0,0.512,35,1,0,5
FF,6,R,1,2,,,,2,3,Bot,777148,680779,23,4,Standard,Standard,0,0,0.512,35,1,0,5
FF,4,R,1,1,,,,2,3,Bot,777148,680779,23,3,Standard,Standard,0,0,0.512,35,1,0,5
FF,12,R,0,1,,,,2,3,Bot,777148,680779,23,2,Standard,Standard,0,0,0.512,35,1,0,5
FF,8,R,0,0,,,,2,3,Bot,777148,680779,23,1,Standard,Standard,0,0,0.512,35,1,0,5
FF,5,L,0,0,,,,1,3,Bot,777148,680779,22,1,Infield shade,Standard,0,0,0.529,29,1,0,5
FF,11,R,1,1,,,,0,3,Bot,777148,680779,21,3,Standard,Standard,0,0,0.554,26,1,0,5
ST,14,R,0,1,,,,0,3,Bot,777148,680779,21,2,Standard,Standard,0,0,0.554,26,1,0,5
ST,7,R,0,0,,,,0,3,Bot,777148,680779,21,1,Standard,Standard,0,0,0.554,26,1,0,5
CH,13,L,2,2,,,,2,2,Bot,777148,680779,16,5,Infield shade,Standard,0,0,0.511,28,1,0,5
FF,11,L,1,2,,,,2,2,Bot,777148,680779,16,4,Infield shade,Standard,0,0,0.511,28,1,0,5
FF,11,L,0,2,,,,2,2,Bot,777148,680779,16,3,Infield shade,Standard,0,0,0.511,28,1,0,5
FF,4,L,0,1,,,,2,2,Bot,777148,680779,16,2,Infield shade,Standard,0,0,0.511,28,1,0,5
FF,5,L,0,0,,,,2,2,Bot,777148,680779,16,1,Infield shade,Standard,0,0,0.511,28,1,0,5
FF,2,L,0,0,,,,1,2,Bot,777148,680779,15,1,Infield shade,Standard,0,0,0.527,24,1,0,5
FF,2,R,2,1,,,,0,2,Bot,777148,680779,14,4,Standard,Standard,0,0,0.55,31,1,0,5
SI,14,R,1,1,,,,0,2,Bot,777148,680779,14,3,Standard,Standard,0,0,0.55,31,1,0,5
ST,14,R,0,1,,,,0,2,Bot,777148,680779,14,2,Standard,Standard,0,0,0.55,31,1,0,5
FF,2,R,0,0,,,,0,2,Bot,777148,680779,14,1,Standard,Standard,0,0,0.55,31,1,0,5
CH,13,L,2,2,,,,2,1,Bot,777148,680779,9,5,Infield shade,Standard,0,0,0.51,28,1,0,5
CU,9,L,2,1,,,,2,1,Bot,777148,680779,9,4,Infield shade,Standard,0,0,0.51,28,1,0,5
FF,11,L,1,1,,,,2,1,Bot,777148,680779,9,3,Infield shade,Standard,0,0,0.51,28,1,0,5
FS,13,L,0,1,,,,2,1,Bot,777148,680779,9,2,Infield shade,Standard,0,0,0.51,28,1,0,5
CU,7,L,0,0,,,,2,1,Bot,777148,680779,9,1,Infield shade,Standard,0,0,0.51,28,1,0,5
FF,2,L,0,2,,,,1,1,Bot,777148,680779,8,3,Infield shade,Standard,0,0,0.526,28,1,0,5
FF,5,L,0,1,,,,1,1,Bot,777148,680779,8,2,Infield shade,Standard,0,0,0.526,28,1,0,5
SL,14,L,0,0,,,,1,1,Bot,777148,680779,8,1,Infield shade,Standard,0,0,0.526,28,1,0,5
FF,8,R,1,2,,,,0,1,Bot,777148,680779,7,4,Standard,Standard,0,0,0.547,32,1,0,5
FF,3,R,1,1,,,,0,1,Bot,777148,680779,7,3,Standard,Standard,0,0,0.547,32,1,0,5
ST,14,R,0,1,,,,0,1,Bot,777148,680779,7,2,Standard,Standard,0,0,0.547,32,1,0,5
FS,11,R,0,0,,,,0,1,Bot,777148,680779,7,1,Standard,Standard,0,0,0.547,32,1,0,5
FF,9,R,3,2,,,641487,2,5,Bot,777205,680779,39,6,Standard,Standard,0,0,0.531,25,3,2,5
CH,13,R,2,2,,,641487,2,5,Bot,777205,680779,39,5,Standard,Standard,0,0,0.531,25,3,2,5
SL,5,R,2,1,,,641487,2,5,Bot,777205,680779,39,4,Standard,Standard,0,0,0.531,25,3,2,5
FF,11,R,1,1,,,641487,2,5,Bot,777205,680779,39,3,Standard,Standard,0,0,0.531,25,3,2,5
SL,9,R,1,0,,,641487,2,5,Bot,777205,680779,39,2,Standard,Standard,0,0,0.531,25,3,2,5
FF,11,R,0,0,,,641487,2,5,Bot,777205,680779,39,1,Standard,Standard,0,0,0.531,25,3,2,5
ST,14,L,0,0,,,686527,1,5,Bot,777205,680779,38,1,Standard,Standard,0,0,0.569,30,3,2,5
FF,8,L,3,2,,,686527,0,5,Bot,777205,680779,37,6,Standard,Standard,0,0,0.612,30,2,1,5
CU,14,L,2,2,,,686527,0,5,Bot,777205,680779,37,5,Standard,Standard,0,0,0.612,30,2,1,5
FF,11,L,1,2,,,686527,0,5,Bot,777205,680779,37,4,Standard,Standard,0,0,0.612,30,2,1,5
FF,1,L,1,1,,,686527,0,5,Bot,777205,680779,37,3,Standard,Standard,0,0,0.612,30,2,1,5
FF,6,L,1,0,,,686527,0,5,Bot,777205,680779,37,2,Standard,Standard,0,0,0.612,30,2,1,5
ST,9,L,0,0,,,686527,0,5,Bot,777205,680779,37,1,Strategic,Standard,0,0,0.612,30,2,1,5
FS,7,L,0,0,,,,0,5,Bot,777205,680779,36,1,Standard,Standard,0,0,0.565,28,2,1,5
FF,2,R,1,2,,,,2,4,Bot,777205,680779,30,4,Standard,Standard,0,0,0.513,34,2,1,5
ST,14,R,1,1,,,,2,4,Bot,777205,680779,30,3,Standard,Standard,0,0,0.513,34,2,1,5
ST,6,R,1,0,,,,2,4,Bot,777205,680779,30,2,Standard,Standard,0,0,0.513,34,2,1,5
SL,14,R,0,0,,,,2,4,Bot,777205,680779,30,1,Standard,Standard,0,0,0.513,34,2,1,5
FF,2,L,2,2,,,,1,4,Bot,777205,680779,29,6,Strategic,Standard,0,0,0.532,31,2,1,5
FF,6,L,2,2,,,,1,4,Bot,777205,680779,29,5,Infield shade,Standard,0,0,0.532,31,2,1,5
CH,8,L,2,1,,,,1,4,Bot,777205,680779,29,4,Infield shade,Standard,0,0,0.532,31,2,1,5
SL,11,L,1,1,,,,1,4,Bot,777205,680779,29,3,Standard,Standard,0,0,0.532,31,2,1,5
FF,14,L,0,1,,,,1,4,Bot,777205,680779,29,2,Standard,Standard,0,0,0.532,31,2,1,5
CH,7,L,0,0,,,,1,4,Bot,777205,680779,29,1,Infield shade,Standard,0,0,0.532,31,2,1,5
FF,6,R,2,2,,,,0,4,Bot,777205,680779,28,7,Standard,Standard,0,0,0.559,30,2,1,5
CH,14,R,1,2,,,,0,4,Bot,777205,680779,28,6,Standard,Standard,0,0,0.559,30,2,1,5
FF,3,R,1,2,,,,0,4,Bot,777205,680779,28,5,Standard,Standard,0,0,0.559,30,2,1,5
SL,9,R,1,2,,,,0,4,Bot,777205,680779,28,4,Standard,Standard,0,0,0.559,30,2,1,5
FF,7,R,1,1,,,,0,4,Bot,777205,680779,28,3,Standard,Standard,0,0,0.559,30,2,1,5
SL,3,R,1,0,,,,0,4,Bot,777205,680779,28,2,Standard,Standard,0,0,0.559,30,2,1,5
FF,13,R,0,0,,,,0,4,Bot,777205,680779,28,1,Standard,Standard,0,0,0.559,30,2,1,5
FS,13,L,2,2,677594,,,2,3,Bot,777205,680779,24,5,Standard,Standard,0,0,0.543,32,2,1,5
FF,14,L,2,1,677594,,,2,3,Bot,777205,680779,24,4,Standard,Standard,0,0,0.543,32,2,1,5
SL,1,L,2,0,677594,,,2,3,Bot,777205,680779,24,3,Infield shade,Standard,0,0,0.543,32,2,1,5
ST,14,L,1,0,677594,,,2,3,Bot,777205,680779,24,2,Infield shade,Standard,0,0,0.543,32,2,1,5
FF,14,L,0,0,677594,,,2,3,Bot,777205,680779,24,1,Standard,Standard,0,0,0.543,32,2,1,5
FF,1,L,1,1,,677594,,1,3,Bot,777205,680779,23,3,Infield shade,Standard,0,0,0.576,29,2,1,5
FS,8,L,1,0,,677594,,1,3,Bot,777205,680779,23,2,Infield shade,Standard,0,0,0.576,29,2,1,5
FF,11,L,0,0,,677594,,1,3,Bot,777205,680779,23,1,Infield shade,Standard,0,0,0.576,29,2,1,5
FF,3,R,1,0,,,,1,3,Bot,777205,680779,22,2,Standard,Standard,0,0,0.529,25,2,1,5
FF,14,R,0,0,,,,1,3,Bot,777205,680779,22,1,Standard,Standard,0,0,0.529,25,2,1,5
FF,3,L,0,2,,,,0,3,Bot,777205,680779,21,3,Strategic,Standard,0,0,0.554,30,2,1,5
FF,2,L,0,1,,,,0,3,Bot,777205,680779,21,2,Standard,Standard,0,0,0.554,30,2,1,5
FF,4,L,0,0,,,,0,3,Bot,777205,680779,21,1,Standard,Standard,0,0,0.554,30,2,1,5
CH,9,L,1,2,,,686527,2,2,Bot,777205,680779,16,4,Strategic,Standard,0,0,0.524,30,1,0,5
FF,4,L,1,1,,,686527,2,2,Bot,777205,680779,16,3,Standard,Standard,0,0,0.524,30,1,0,5
FF,5,L,1,0,,,686527,2,2,Bot,777205,680779,16,2,Standard,Standard,0,0,0.524,30,1,0,5
SL,14,L,0,0,,,686527,2,2,Bot,777205,680779,16,1,Standard,Standard,0,0,0.524,30,1,0,5
FF,2,L,1,1,,,,2,2,Bot,777205,680779,15,3,Standard,Standard,0,0,0.511,28,1,0,5
FF,4,L,1,0,,,,2,2,Bot,777205,680779,15,2,Standard,Standard,0,0,0.511,28,1,0,5
FF,7,L,0,0,,,,2,2,Bot,777205,680779,15,1,Standard,Standard,0,0,0.511,28,1,0,5
FF,3,R,0,2,,,,1,2,Bot,777205,680779,14,3,Standard,Standard,0,0,0.527,34,1,0,5
ST,14,R,0,1,,,,1,2,Bot,777205,680779,14,2,Standard,Standard,0,0,0.527,34,1,0,5
FF,9,R,0,0,,,,1,2,Bot,777205,680779,14,1,Standard,Standard,0,0,0.527,34,1,0,5
FF,11,L,1,2,,,,0,2,Bot,777205,680779,13,4,Infield shade,Standard,0,0,0.55,31,1,0,5
CU,14,L,0,2,,,,0,2,Bot,777205,680779,13,3,Infield shade,Standard,0,0,0.55,31,1,0,5
CU,9,L,0,1,,,,0,2,Bot,777205,680779,13,2,Infield shade,Standard,0,0,0.55,31,1,0,5
ST,9,L,0,0,,,,0,2,Bot,777205,680779,13,1,Standard,Standard,0,0,0.55,31,1,0,5
SL,8,R,3,2,,663728,593871,2,1,Bot,777205,680779,9,7,Standard,Standard,0,0,0.542,30,1,0,5
FS,13,R,2,2,,663728,593871,2,1,Bot,777205,680779,9,6,Standard,Standard,0,0,0.542,30,1,0,5
FF,14,R,2,2,,663728,593871,2,1,Bot,777205,680779,9,5,Standard,Standard,0,0,0.542,30,1,0,5
FF,12,R,1,2,,663728,593871,2,1,Bot,777205,680779,9,4,Standard,Standard,0,0,0.542,30,1,0,5
FF,6,R,1,1,,663728,593871,2,1,Bot,777205,680779,9,3,Standard,Standard,0,0,0.542,30,1,0,5
FF,12,R,0,1,,663728,593871,2,1,Bot,777205,680779,9,2,Standard,Standard,0,0,0.542,30,1,0,5
ST,14,R,0,0,,663728,593871,2,1,Bot,777205,680779,9,1,Standard,Standard,0,0,0.542,30,1,0,5
CH,7,L,1,1,,641487,663728,1,1,Bot,777205,680779,8,3,Standard,Standard,0,0,0.585,32,1,0,5
FS,13,L,0,1,,641487,663728,1,1,Bot,777205,680779,8,2,Standard,Standard,0,0,0.585,32,1,0,5
FS,8,L,0,0,,641487,663728,1,1,Bot,777205,680779,8,1,Standard,Standard,0,0,0.585,32,1,0,5
SL,14,L,0,0,,,641487,1,1,Bot,777205,680779,7,1,Infield shade,Standard,0,0,0.55,29,1,0,5
FF,6,R,3,2,,,641487,0,1,Bot,777205,680779,6,8,Standard,Standard,0,0,0.583,25,1,0,5
FF,5,R,3,2,,,641487,0,1,Bot,777205,680779,6,7,Standard,Standard,0,0,0.583,25,1,0,5
FF,5,R,3,2,,,641487,0,1,Bot,777205,680779,6,6,Standard,Standard,0,0,0.583,25,1,0,5
FF,12,R,2,2,,,641487,0,1,Bot,777205,680779,6,5,Standard,Standard,0,0,0.583,25,1,0,5
FF,5,R,2,1,,,641487,0,1,Bot,777205,680779,6,4,Standard,Standard,0,0,0.583,25,1,0,5
FF,12,R,1,1,,,641487,0,1,Bot,777205,680779,6,3,Standard,Standard,0,0,0.583,25,1,0,5
FF,14,R,1,0,,,641487,0,1,Bot,777205,680779,6,2,Standard,Standard,0,0,0.583,25,1,0,5
SL,14,R,0,0,,,641487,0,1,Bot,777205,680779,6,1,Standard,Standard,0,0,0.583,25,1,0,5
FS,4,L,0,0,,,,0,1,Bot,777205,680779,5,1,Standard,Standard,0,0,0.547,30,1,0,5
SL,6,R,2,2,,,,2,5,Top,777288,680779,33,5,Standard,Standard,0,0,0.449,23,3,2,6
FF,11,R,1,2,,,,2,5,Top,777288,680779,33,4,Standard,Standard,0,0,0.449,23,3,2,6
ST,8,R,1,1,,,,2,5,Top,777288,680779,33,3,Standard,Standard,0,0,0.449,23,3,2,6
ST,3,R,0,1,,,,2,5,Top,777288,680779,33,2,Standard,Standard,0,0,0.449,23,3,2,6
SI,9,R,0,0,,,,2,5,Top,777288,680779,33,1,Standard,Standard,0,0,0.449,23,3,2,6
FF,9,L,1,1,,,,1,5,Top,777288,680779,32,3,Standard,Standard,0,0,0.47,28,3,2,6
FF,9,L,1,0,,,,1,5,Top,777288,680779,32,2,Standard,Standard,0,0,0.47,28,3,2,6
CU,14,L,0,0,,,,1,5,Top,777288,680779,32,1,Standard,Standard,0,0,0.47,28,3,2,6
FS,7,L,2,2,,,,0,5,Top,777288,680779,31,5,Infield shade,Standard,0,0,0.5,24,2,1,6
CH,13,L,1,2,,,,0,5,Top,777288,680779,31,4,Infield shade,Standard,0,0,0.5,24,2,1,6
FF,2,L,0,2,,,,0,5,Top,777288,680779,31,3,Infield shade,Standard,0,0,0.5,24,2,1,6
FS,7,L,0,1,,,,0,5,Top,777288,680779,31,2,Standard,Standard,0,0,0.5,24,2,1,6
FS,13,L,0,0,,,,0,5,Top,777288,680779,31,1,Standard,Standard,0,0,0.5,24,2,1,6
ST,2,R,1,2,,575929,669357,2,4,Top,777288,680779,27,5,Standard,Standard,0,0,0.493,27,2,1,6
FF,11,R,0,2,,575929,669357,2,4,Top,777288,680779,27,4,Standard,Standard,0,0,0.493,27,2,1,6
CH,5,R,0,2,,575929,669357,2,4,Top,777288,680779,27,3,Standard,Standard,0,0,0.493,27,2,1,6
SI,3,R,0,1,,575929,669357,2,4,Top,777288,680779,27,2,Standard,Standard,0,0,0.493,27,2,1,6
FF,2,R,0,0,,575929,669357,2,4,Top,777288,680779,27,1,Standard,Standard,0,0,0.493,27,2,1,6
FF,6,L,3,2,,575929,669357,1,4,Top,777288,680779,26,8,Standard,Standard,0,0,0.546,28,2,1,6
CH,8,L,3,2,,575929,669357,1,4,Top,777288,680779,26,7,Standard,Standard,0,0,0.546,28,2,1,6
FS,11,L,2,2,,575929,669357,1,4,Top,777288,680779,26,6,Standard,Standard,0,0,0.546,28,2,1,6
FF,4,L,2,2,,575929,669357,1,4,Top,777288,680779,26,5,Standard,Standard,0,0,0.546,28,2,1,6
CH,13,L,1,2,,575929,669357,1,4,Top,777288,680779,26,4,Standard,Standard,0,0,0.546,28,2,1,6
FF,6,L,1,1,,575929,669357,1,4,Top,777288,680779,26,3,Standard,Standard,0,0,0.546,28,2,1,6
FF,4,L,1,0,,575929,669357,1,4,Top,777288,680779,26,2,Standard,Standard,0,0,0.546,28,2,1,6
FF,11,L,0,0,,575929,669357,1,4,Top,777288,680779,26,1,Standard,Standard,0,0,0.546,28,2,1,6
FF,5,R,0,0,,575929,669357,0,4,Top,777288,680779,25,1,Strategic,Standard,0,0,0.607,26,2,1,6
FF,8,L,2,2,,,575929,0,4,Top,777288,680779,24,5,Infield shade,Standard,0,0,0.544,25,2,1,6
FF,1,L,2,1,,,575929,0,4,Top,777288,680779,24,4,Infield shade,Standard,0,0,0.544,25,2,1,6
FF,4,L,2,0,,,575929,0,4,Top,777288,680779,24,3,Infield shade,Standard,0,0,0.544,25,2,1,6
FF,13,L,1,0,,,575929,0,4,Top,777288,680779,24,2,Infield shade,Standard,0,0,0.544,25,2,1,6
CH,14,L,0,0,,,575929,0,4,Top,777288,680779,24,1,Infield shade,Standard,0,0,0.544,25,2,1,6
FF,11,R,2,2,,,,0,4,Top,777288,680779,23,6,Standard,Standard,0,0,0.5,33,2,1,6
FF,1,R,2,2,,,,0,4,Top,777288,680779,23,5,Standard,Standard,0,0,0.5,33,2,1,6
FF,9,R,2,1,,,,0,4,Top,777288,680779,23,4,Standard,Standard,0,0,0.5,33,2,1,6
FF,12,R,1,1,,,,0,4,Top,777288,680779,23,3,Standard,Standard,0,0,0.5,33,2,1,6
FS,14,R,0,1,,,,0,4,Top,777288,680779,23,2,Standard,Standard,0,0,0.5,33,2,1,6
FF,13,R,0,0,,,,0,4,Top,777288,680779,23,1,Standard,Standard,0,0,0.5,33,2,1,6
CH,11,L,0,0,687363,,680977,1,3,Top,777288,680779,19,1,Standard,Standard,0,0,0.573,27,2,1,6
CH,13,R,0,2,687363,,680977,0,3,Top,777288,680779,18,4,Standard,Standard,0,0,0.639,23,2,1,6
ST,6,R,0,2,687363,,680977,0,3,Top,777288,680779,18,3,Standard,Standard,0,0,0.639,23,2,1,6
ST,9,R,0,1,687363,,680977,0,3,Top,777288,680779,18,2,Standard,Standard,0,0,0.639,23,2,1,6
SI,2,R,0,0,687363,,680977,0,3,Top,777288,680779,18,1,Standard,Standard,0,0,0.639,23,2,1,6
CH,7,L,3,2,,,687363,0,3,Top,777288,680779,17,7,Infield shade,Standard,0,0,0.54,28,2,1,6
FF,11,L,2,2,,,687363,0,3,Top,777288,680779,17,6,Infield shade,Standard,0,0,0.54,28,2,1,6
SL,14,L,1,2,,,687363,0,3,Top,777288,680779,17,5,Infield shade,Standard,0,0,0.54,28,2,1,6
FF,1,L,1,2,,,687363,0,3,Top,777288,680779,17,4,Infield shade,Standard,0,0,0.54,28,2,1,6
FF,13,L,1,1,,,687363,0,3,Top,777288,680779,17,3,Infield shade,Standard,0,0,0.54,28,2,1,6
CH,13,L,0,1,,,687363,0,3,Top,777288,680779,17,2,Infield shade,Standard,0,0,0.54,28,2,1,6
FS,8,L,0,0,,,687363,0,3,Top,777288,680779,17,1,Standard,Standard,0,0,0.54,28,2,1,6
FS,13,L,2,2,,,,0,3,Top,777288,680779,16,5,Standard,Standard,0,0,0.5,24,1,0,6
FF,11,L,1,2,,,,0,3,Top,777288,680779,16,4,Standard,Standard,0,0,0.5,24,1,0,6
CU,13,L,0,2,,,,0,3,Top,777288,680779,16,3,Standard,Standard,0,0,0.5,24,1,0,6
FF,1,L,0,1,,,,0,3,Top,777288,680779,16,2,Standard,Standard,0,0,0.5,24,1,0,6
CU,5,L,0,0,,,,0,3,Top,777288,680779,16,1,Standard,Standard,0,0,0.5,24,1,0,6
SI,9,R,1,2,,,663457,2,2,Top,777288,680779,12,5,Standard,Standard,0,0,0.474,27,1,0,6
ST,14,R,0,2,,,663457,2,2,Top,777288,680779,12,4,Standard,Standard,0,0,0.474,27,1,0,6
SL,5,R,0,2,,,663457,2,2,Top,777288,680779,12,3,Standard,Standard,0,0,0.474,27,1,0,6
FF,3,R,0,1,,,663457,2,2,Top,777288,680779,12,2,Standard,Standard,0,0,0.474,27,1,0,6
ST,5,R,0,0,,,663457,2,2,Top,777288,680779,12,1,Standard,Standard,0,0,0.474,27,1,0,6
SI,14,L,3,2,,,,2,2,Top,777288,680779,11,6,Infield shade,Standard,0,0,0.46,28,1,0,6
CH,13,L,2,2,,,,2,2,Top,777288,680779,11,5,Infield shade,Standard,0,0,0.46,28,1,0,6
FF,5,L,2,1,,,,2,2,Top,777288,680779,11,4,Infield shade,Standard,0,0,0.46,28,1,0,6
FF,4,L,2,0,,,,2,2,Top,777288,680779,11,3,Infield shade,Standard,0,0,0.46,28,1,0,6
ST,11,L,1,0,,,,2,2,Top,777288,680779,11,2,Infield shade,Standard,0,0,0.46,28,1,0,6
FF,11,L,0,0,,,,2,2,Top,777288,680779,11,1,Standard,Standard,0,0,0.46,28,1,0,6
SL,6,R,1,2,,,,1,2,Top,777288,680779,10,4,Standard,Standard,0,0,0.477,26,1,0,6
CU,14,R,1,1,,,,1,2,Top,777288,680779,10,3,Standard,Standard,0,0,0.477,26,1,0,6
FS,13,R,0,1,,,,1,2,Top,777288,680779,10,2,Standard,Standard,0,0,0.477,26,1,0,6
ST,5,R,0,0,,,,1,2,Top,777288,680779,10,1,Standard,Standard,0,0,0.477,26,1,0,6
FF,2,L,2,2,,,,0,2,Top,777288,680779,9,6,Infield shade,Standard,0,0,0.5,25,1,0,6
FF,12,L,1,2,,,,0,2,Top,777288,680779,9,5,Infield shade,Standard,0,0,0.5,25,1,0,6
FF,11,L,0,2,,,,0,2,Top,777288,680779,9,4,Infield shade,Standard,0,0,0.5,25,1,0,6
CH,13,L,0,2,,,,0,2,Top,777288,680779,9,3,Infield shade,Standard,0,0,0.5,25,1,0,6
